t|uc_0|ud|m|x_0|x_1|x_2|h_0|h_1|h_2|h_3|h_4|yc_0|yc_1|yd
103680|3.5e-05|no|Nom1|2.4930475174428746|2.262544757887083|2.3800031887822404|0.7073564606910713|0.6454124514391109|0.6457670389876699|0.003450034905768562|0.003450034905768562|2.5231576054631173|109.7282003776457|no
103740|3.5e-05|no|Nom1|2.491443050544748|2.2586186667176116|2.375172414316069|0.7075319941493532|0.6456251401552519|0.6459795150150947|0.0034520280037056983|0.0034520280037056983|2.4627355636287738|109.86870630839616|no
103800|3.5e-05|no|Nom1|2.490277926293892|2.253697996071228|2.376124559173882|0.7077074223191497|0.6458377012964396|0.6461918635951411|0.003454021097656579|0.003454021097656579|2.4599567585805056|109.78202798559838|no
103860|3.5e-05|no|Nom1|2.486084623544712|2.2542666019504862|2.369296397684478|0.7078827452636153|0.6460501349391959|0.6464040848042547|0.0034560141876213146|0.0034560141876213146|2.454935884195156|109.39656694377625|no
103920|3.5e-05|no|Nom1|2.480318940749809|2.245482699887611|2.3665043020168555|0.7080579630458659|0.6462624411599971|0.646616178718835|0.0034580072735999057|0.0034580072735999057|2.455751931101711|109.49820003430415|no
103980|3.5e-05|no|Nom1|2.4818899284832323|2.242317161834345|2.363290227977504|0.7082330757289801|0.6464746200352731|0.6468281454152358|0.003460000355592241|0.003460000355592241|2.491397052200876|109.37488963731327|no
104040|3.5e-05|no|Nom1|2.480609441168543|2.239507264728924|2.359881503269956|0.7084080833759984|0.6466866716414086|0.6470399849697652|0.0034619934335984315|0.0034619934335984315|2.475908815724545|109.10971984574225|no
104100|3.5e-05|no|Nom1|2.4752713078763673|2.234584559297802|2.3525110787985564|0.7085829860499235|0.646898596054742|0.6472516974586854|0.0034639865076184773|0.0034639865076184773|2.4571676308853325|108.8080027854042|no
104160|3.5e-05|no|Nom1|2.4700223310675704|2.2298523399913015|2.348046315188702|0.7087577838137206|0.6471103933515663|0.6474632829582128|0.0034659795776523783|0.0034659795776523783|2.4935151465328245|108.70286177144207|no
104220|3.5e-05|no|Nom1|2.4641145822090786|2.22705414112904|2.344507947317665|0.7089324767303165|0.6473220636081283|0.6476747415445182|0.0034679726437001346|0.0034679726437001346|2.472516345181552|108.04580517645971|no
104280|3.5e-05|no|Nom1|2.4584465761395973|2.223074537176512|2.3423681972724855|0.709107064862601|0.6475336069006293|0.6478860732937268|0.003469965705761746|0.003469965705761746|2.475851598622682|107.77262252365861|no
104340|3.5e-05|no|Nom1|2.4559678921322874|2.2224759777884295|2.3373197475441234|0.7092815482734256|0.6477450233052251|0.6480972782819181|0.003471958763837324|0.003471958763837324|2.4453475084451233|108.31804864079372|no
104400|3.5e-05|no|Nom1|2.450846478328398|2.220347801254677|2.336934626998374|0.7094559270256044|0.6479563128980255|0.6483083565851256|0.003473951817926757|0.003473951817926757|2.414858531886426|107.72937629789742|no
104460|3.5e-05|no|Nom1|2.449196737536331|2.2163776652264082|2.33248091764753|0.709630201181914|0.6481674757550947|0.6485193082793379|0.0034759448680300453|0.0034759448680300453|2.445177100332118|107.94500477277008|no
104520|3.5e-05|no|Nom1|2.445687285126684|2.2127513507339107|2.3319495694015093|0.7098043708050927|0.6483785119524514|0.6487301334404972|0.0034779379141473|0.0034779379141473|2.4537694678365427|107.71047162259441|no
104580|3.5e-05|no|Nom1|2.444998494629798|2.208150019101851|2.3281781249461235|0.7099784359578418|0.6485894215660686|0.6489408321445007|0.0034799309562784098|0.0034799309562784098|2.449067418587108|107.59512266892068|no
104640|3.5e-05|no|Nom1|2.4413574627818013|2.2063996684323333|2.3213224354639665|0.7101523967028247|0.6488002046718737|0.6491514044672|0.003481923994423486|0.003481923994423486|2.4231519086492277|107.20633695887582|no
104700|3.5e-05|no|Nom1|2.438423646298108|2.2024881619597276|2.3219048994230875|0.7103262531026673|0.6490108613457487|0.6493618504844012|0.0034839170285824173|0.0034839170285824173|2.4230447110497844|107.81713023295907|no
104760|3.5e-05|no|Nom1|2.4341218766213455|2.202044671384499|2.31687896554245|0.7105000052199579|0.6492213916635301|0.6495721702718649|0.003485910058755315|0.003485910058755315|2.450612717046449|106.70215702021122|no
104820|3.5e-05|no|Nom1|2.4290163668310036|2.197267165924882|2.31693105102602|0.7106736531172474|0.6494317957010086|0.6497823639053059|0.003487903084942179|0.003487903084942179|2.4264411292497705|107.01277278340118|no
104880|3.5e-05|no|Nom1|2.4252015089351744|2.19514130643519|2.3114393093952796|0.7108471968570489|0.6496420735339299|0.6499924314603942|0.003489896107143009|0.003489896107143009|2.42318516298267|107.00270784763805|no
104940|3.5e-05|no|Nom1|2.424731793459896|2.1902617868763152|2.3106582784209433|0.711020636501838|0.6498522252379937|0.6502023730127541|0.0034918891253578055|0.0034918891253578055|2.4306706981809545|106.419739238953|no
105000|3.5e-05|ferm v13|Nom1|2.4242134674139435|2.188647556001873|2.3064536693987883|0.7111939721140532|0.6500622508888549|0.6504121886379645|0.0034938821395865682|0.0034938821395865682|2.4422053746309658|106.45240510547578|no
105060|3.5e-05|no|Nom2|2.5611775939121935|2.1544887930425722|2.192596512799516|0.7114826337870475|0.6502721505621226|0.6506218784115589|0.0034958751498292973|0.0034958751498292973|2.5683108389755325|106.35583111614393|no
105120|3.5e-05|no|Nom2|2.69622064291341|2.087835830646394|2.1140729202109747|0.7117710069426515|0.6504819243333608|0.6508314424090258|0.0034978681560859926|0.0034978681560859926|2.708318386954524|106.41616888721232|no
105180|3.5e-05|no|Nom2|2.8287432382813074|2.01532113476095|2.0463939975286416|0.7120590918692384|0.6506915722780879|0.6510408807058082|0.003499861158356654|0.003499861158356654|2.768239994632574|105.96370015987056|no
105240|3.5e-05|no|Nom2|2.9665402822609557|1.949264261908043|1.9757439379080686|0.7123468888548934|0.6509010944717774|0.6512501933773038|0.003501854156641393|0.003501854156641393|2.9536502091485235|106.13545456039071|no
