t|uc_0|ud|m|x_0|x_1|x_2|h_0|h_1|h_2|h_3|h_4|yc_0|yc_1|yd
253800|3.5e-05|ouvr v13|Def3|2.4790223688010613|-0.0027450015013105343|0.010336000485031163|1.0|0.9209757095717406|0.9210547338621714|0.008424314902878094|0.008424314902878094|2.460215316106636|37.99100648077961|no
253860|3.5e-05|no|Def3|2.478399880302543|0.0006597910858129384|0.00810943713967594|1.0|0.9210231099244697|0.9211020868145477|0.008426298052265135|0.008426298052265135|2.4778593216340226|37.92926420421707|no
253920|3.5e-05|no|Def3|2.479140153878345|0.00020923681823826373|0.009021480285303949|1.0|0.9210704818455175|0.9211494113636746|0.008428281197685905|0.008428281197685905|2.46277617621132|38.46114665420478|no
253980|3.5e-05|no|Def3|2.4826698783422967|0.004023277293671126|0.009966698880187638|1.0|0.921117825351938|0.9211967075265886|0.008430264339140403|0.008430264339140403|2.5082518584905826|38.39224754882701|no
254040|3.5e-05|no|Def3|2.48434867326982|-0.00036364058919417466|0.011640488602270968|1.0|0.9211651404607747|0.9212439753203164|0.00843224747662863|0.00843224747662863|2.4863305890327805|38.462413510777175|no
254100|3.5e-05|no|Def3|2.485230534688335|-0.001389860760555759|0.008804753128644142|1.0|0.9212124271890612|0.9212912147618746|0.008434230610150584|0.008434230610150584|2.45437717665025|38.10564244719386|no
254160|3.5e-05|no|Def3|2.4882406585020007|-0.003013554048442342|0.008745654511132007|1.0|0.9212596855538205|0.9213384258682692|0.008436213739706266|0.008436213739706266|2.5008718791530655|38.52613121705388|no
254220|3.5e-05|no|Def3|2.4873041738040795|-0.0006608112453208423|0.010435641816221345|1.0|0.9213069155720659|0.9213856086564962|0.008438196865295677|0.008438196865295677|2.4777400506627947|38.164162403676954|no
254280|3.5e-05|no|Def3|2.488454442196207|0.000831946425284604|0.009343244929207992|1.0|0.9213541172608|0.9214327631435415|0.008440179986918817|0.008440179986918817|2.5135384830307936|38.79664048173978|no
254340|3.5e-05|no|Def3|2.4879000031197225|-0.0018474307238944576|0.011895306329752805|1.0|0.9214012906370154|0.9214798893463808|0.008442163104575684|0.008442163104575684|2.4500963447366826|38.53457077531468|no
254400|3.5e-05|no|Def3|2.48813342060619|0.0004019599800134184|0.009530266261702884|1.0|0.9214484357176946|0.9215269872819793|0.00844414621826639|0.00844414621826639|2.4840552592869583|38.4446771666139|no
254460|3.5e-05|no|Def3|2.488307108186775|0.0013940776463517725|0.00861096097579923|1.0|0.9214955525198099|0.9215740569672924|0.008446129327990826|0.008446129327990826|2.4871782416983397|38.48099036089088|no
254520|3.5e-05|no|Def3|2.4884703112376014|-0.0016354085172085157|0.007899669480814733|1.0|0.9215426410603231|0.9216210984192652|0.0084481124337491|0.0084481124337491|2.5216238338605557|38.374124822514595|no
254580|3.5e-05|no|Def3|2.4906921452615642|0.00019410144882528625|0.007916401708267034|1.0|0.9215897013561863|0.9216681116548325|0.008450095535541102|0.008450095535541102|2.516383328133662|38.84419602524561|no
254640|3.5e-05|no|Def3|2.492795564344759|0.0023776578008573674|0.010195972938659828|1.0|0.9216367334243412|0.9217150966909192|0.008452078633366944|0.008452078633366944|2.5234044512035574|38.75513959654111|no
254700|3.5e-05|no|Def3|2.4915702954158636|0.0015749317275761457|0.0065884250900705675|1.0|0.9216837372817193|0.92176205354444|0.008454061727226625|0.008454061727226625|2.485176465398273|38.6887156043404|no
254760|3.5e-05|no|Def3|2.4939932334741166|-0.0003907157371010312|0.008915590824973221|1.0|0.9217307129452419|0.921808982232299|0.008456044817120034|0.008456044817120034|2.532439223053274|38.33499631557422|no
254820|3.5e-05|no|Def3|2.4939651210687392|-0.003697404575499115|0.011496575372468091|1.0|0.9217776604318204|0.9218558827713909|0.008458027903047283|0.008458027903047283|2.5072549179772756|38.333930813765356|no
254880|3.5e-05|no|Def3|2.493745614199366|0.0006935051275168024|0.011838949514681616|1.0|0.9218245797583557|0.9219027551785997|0.00846001098500837|0.00846001098500837|2.483628021402767|38.40898374742347|no
254940|3.5e-05|no|Def3|2.4925435140907433|-0.0012187582373028214|0.007087410668857089|1.0|0.9218714709417389|0.9219495994707996|0.008461994063003297|0.008461994063003297|2.4932718684419464|38.76025873793702|no
255000|3.5e-05|no|Def3|2.488694050261917|-0.0009516531155869526|0.00949558094850728|1.0|0.9219183339988508|0.9219964156648544|0.008463977137032064|0.008463977137032064|2.512049569588521|38.2514377038778|no
255060|3.5e-05|no|Def3|2.4884955714825|-0.0011235985762368273|0.01518007436842761|1.0|0.9219651689465621|0.922043203777618|0.00846596020709467|0.00846596020709467|2.450297087274828|38.7139118769962|no
255120|3.5e-05|no|Def3|2.4876628321841583|-0.00012445163084577097|0.013652584952151282|1.0|0.9220119758017334|0.9220899638259341|0.008467943273191225|0.008467943273191225|2.493814170481011|38.6800297398209|no
255180|3.5e-05|no|Def3|2.4876450661528873|0.0003147103084349413|0.015860195897392154|1.0|0.9220587545812152|0.9221366958266364|0.00846992633532162|0.00846992633532162|2.485880216445549|38.46392874890794|no
255240|3.5e-05|no|Def3|2.4890833977577054|0.004941259697773084|0.013676102057869849|1.0|0.9221055053018478|0.9221833997965483|0.008471909393485855|0.008471909393485855|2.5112644675600397|38.348756651521825|no
255300|3.5e-05|no|Def3|2.4866906712011203|-0.0014473199290169496|0.010825294978730334|1.0|0.9221522279804614|0.9222300757524833|0.00847389244768404|0.00847389244768404|2.4500159026090933|38.39502546213921|no
255360|3.5e-05|no|Def3|2.4836885736929815|0.00022582557632015558|0.011521762693853318|1.0|0.9221989226338763|0.9222767237112448|0.008475875497916063|0.008475875497916063|2.5157111987744094|38.46713144506851|no
255420|3.5e-05|no|Def3|2.485858645358246|0.001297404188150585|0.008846348077846525|1.0|0.9222455892789024|0.9223233436896259|0.008477858544182038|0.008477858544182038|2.519693382325944|38.485243915423844|no
255480|3.5e-05|no|Def3|2.4867429738873112|0.0011494188652132677|0.012903922548037683|1.0|0.9222922279323399|0.92236993570441|0.008479841586481851|0.008479841586481851|2.466731657948973|38.49098631281813|no
255540|3.5e-05|no|Def3|2.4913510654000746|0.002526383750452052|0.011021984095540272|1.0|0.9223388386109785|0.92241649977237|0.008481824624815615|0.008481824624815615|2.4690657845585524|38.936110951868706|no
255600|3.5e-05|no|Def3|2.490407617660183|0.0042709659821035416|0.013510660700449472|1.0|0.9223854213315983|0.922463035910269|0.008483807659183329|0.008483807659183329|2.4825297103997777|38.50416198944057|no
255660|3.5e-05|no|Def3|2.489381172224971|0.0024868575019741236|0.012370049258883221|1.0|0.9224319761109689|0.9225095441348602|0.008485790689584993|0.008485790689584993|2.474290283473262|38.70271976690007|no
255720|3.5e-05|no|Def3|2.49076224094063|-0.0030053869327630973|0.011531255562575976|1.0|0.9224785029658501|0.9225560244628865|0.008487773716020608|0.008487773716020608|2.486030814026864|38.32685000577956|no
255780|3.5e-05|no|Def3|2.493922425074493|-0.0025358866728480904|0.008625525437011318|1.0|0.9225250019129915|0.9226024769110808|0.008489756738490173|0.008489756738490173|2.4958606508381704|38.43626230280373|no
255840|3.5e-05|no|Def3|2.4895477186755968|-0.0017648174672133382|0.01304882577597336|1.0|0.9225714729691327|0.9226489014961659|0.008491739756993688|0.008491739756993688|2.5079097439881095|38.47244198393565|no
255900|3.5e-05|no|Def3|2.4890476707431066|-0.0009676550805972903|0.012964788413145596|1.0|0.9226179161510033|0.9226952982348546|0.008493722771531154|0.008493722771531154|2.454915008899371|38.66955862732863|no
255960|3.5e-05|no|Def3|2.488899172734159|-0.0003875478229036198|0.010234067143785724|1.0|0.9226643314753229|0.92274166714385|0.00849570578210257|0.00849570578210257|2.4981468975447885|38.25959136955753|no
256020|3.5e-05|no|Def3|2.489774434860783|0.00036702158904484175|0.011319410444893896|1.0|0.9227107189588011|0.9227880082398446|0.008497688788708047|0.008497688788708047|2.48388658470627|38.394323136747104|no
256080|3.5e-05|no|Def3|2.4893890271860384|-0.004790482617349045|0.0107597980409753|1.0|0.9227570786181373|0.9228343215395214|0.008499671791347474|0.008499671791347474|2.499090577612593|38.344125882645685|no
256140|3.5e-05|no|Def3|2.4900404701203325|-0.0018586709682373516|0.010915789244950796|1.0|0.9228034104700209|0.9228806070595531|0.008501654790020852|0.008501654790020852|2.5118783851688087|38.52791081226418|no
256200|3.5e-05|ferm v13|Def3|2.4894587961728387|0.00220781048318667|0.013865667246335091|1.0|0.9228497145311315|0.9229268648166025|0.00850363778472829|0.00850363778472829|2.455466871962792|38.432366246732016|no
256260|3.5e-05|no|Def3|2.494670458675994|-4.052657001949563e-05|0.013747263637905367|1.0|0.9228959908181384|0.9229730948273224|0.00850562077546968|0.00850562077546968|2.4984038904982984|38.69786582466964|no
256320|3.5e-05|no|Def3|2.4935760852627515|-0.001126062201786185|0.009580563599309972|1.0|0.9229422393477013|0.9230192971083556|0.00850760376224513|0.00850760376224513|2.479957358859584|38.49149553619011|no
256380|3.5e-05|no|Def3|2.4913015462651296|0.0012913418836017565|0.00799619591275366|1.0|0.9229884601364694|0.923065471676335|0.008509586745054643|0.008509586745054643|2.504508731908465|38.25390170897038|no
256440|3.5e-05|no|Def3|2.4911185495700385|0.0013094203111445935|0.012377255441412986|1.0|0.9230346532010824|0.9231116185478834|0.008511569723898216|0.008511569723898216|2.50434622358532|38.3580529762759|no
256500|3.5e-05|no|Def3|2.49382669148405|-0.0056806780607339446|0.012236501630445335|1.0|0.9230808185581696|0.9231577377396135|0.00851355269877574|0.00851355269877574|2.484774467169918|38.46975600609081|no
256560|3.5e-05|no|Def3|2.496069106612917|-0.0010399384913981433|0.011311891696633049|1.0|0.9231269562243507|0.9232038292681284|0.008515535669687324|0.008515535669687324|2.49658731780516|38.751727348759005|no
256620|3.5e-05|no|Def3|2.4967879706434446|-5.317889030611838e-05|0.011735137065200386|1.0|0.9231730662162352|0.923249893150021|0.00851751863663297|0.00851751863663297|2.5032801538500777|38.51903351931649|no
256680|3.5e-05|no|Def3|2.4988816879915623|0.004052027567283792|0.0118291298321876|1.0|0.9232191485504228|0.9232959294018744|0.008519501599612789|0.008519501599612789|2.5477308931092435|38.34022176250126|no
256740|3.5e-05|no|Def3|2.500380495324208|-0.0027776091482632492|0.011384537630287864|1.0|0.9232652032435029|0.9233419380402615|0.008521484558626669|0.008521484558626669|2.50410853389046|38.60609933736177|no
256800|3.5e-05|no|Def3|2.502426208271924|-0.0009280928179806891|0.01643022160519494|1.0|0.9233112303120554|0.9233879190817456|0.00852346751367461|0.00852346751367461|2.518316827720121|38.96744720854459|no
256860|3.5e-05|no|Def3|2.5050942346477765|0.0020336912176250935|0.01153321652376849|1.0|0.92335722977265|0.9234338725428796|0.008525450464756612|0.008525450464756612|2.529705091201675|39.01838073577345|no
256920|3.5e-05|no|Def3|2.5022581236877883|0.0026072175641316075|0.011572104999816778|1.0|0.9234032016418465|0.9234797984402069|0.008527433411872787|0.008527433411872787|2.52853738233875|38.67295891378729|no
256980|3.5e-05|no|Def3|2.5047077550695835|0.0002552141084016052|0.010876450699283226|1.0|0.9234491459361948|0.9235256967902608|0.008529416355023023|0.008529416355023023|2.476814171191905|38.86812104023406|no
257040|3.5e-05|no|Def3|2.506163258718592|-0.0005377431330189126|0.011702001359770583|1.0|0.9234950626722347|0.9235715676095647|0.00853139929420732|0.00853139929420732|2.5127109631619153|39.01326634935302|no
257100|3.5e-05|no|Def3|2.504422144620867|-0.003736580252174099|0.01189450288530603|1.0|0.9235409518664964|0.9236174109146322|0.00853338222942579|0.00853338222942579|2.520702395116526|38.89108165749571|no
257160|3.5e-05|no|Def3|2.5074895241815787|-0.0013297970109818209|0.010420393462948955|1.0|0.9235868135355|0.9236632267219668|0.008535365160678432|0.008535365160678432|2.5126942613168675|38.896212630062266|no
257220|3.5e-05|no|Def3|2.5091234157288747|0.0019614968959230663|0.01048332094709759|1.0|0.9236326476957556|0.9237090150480621|0.008537348087965135|0.008537348087965135|2.5370724674456087|38.99336046269144|no
257280|3.5e-05|no|Def3|2.510067187514032|0.003301237208809707|0.012565560097826183|1.0|0.9236784543637635|0.9237547759094021|0.008539331011286011|0.008539331011286011|2.4831679715954853|39.304863824103386|no
257340|3.5e-05|no|Def3|2.5089961764523006|-0.002359202998704191|0.016308012142278193|1.0|0.9237242335560142|0.9238005093224606|0.008541313930641059|0.008541313930641059|2.5064534590030614|38.990172102981745|no
257400|3.5e-05|ouvr v13|Def3|2.5107421443239315|0.0003249689392066896|0.012269029387740491|1.0|0.9237699852889881|0.9238462153037016|0.00854329684603028|0.00854329684603028|2.4890795417952956|38.75787075565728|no
257460|3.5e-05|no|Def3|2.510222414784952|0.002781760437290952|0.008724139683874983|1.0|0.9238157095791559|0.9238918938695793|0.008545279757453672|0.008545279757453672|2.471435912881887|38.70937588205587|no
257520|3.5e-05|no|Def3|2.5063712882032334|-0.004270763510859915|0.011335171350370921|1.0|0.9238614064429784|0.9239375450365379|0.008547262664911237|0.008547262664911237|2.512013624170253|38.696274449900905|no
257580|3.5e-05|no|Def3|2.505282644333623|-0.0008204032996685874|0.008024902475302837|1.0|0.9239070758969065|0.923983168821012|0.008549245568402974|0.008549245568402974|2.51020427954704|38.609646159285305|no
257640|3.5e-05|no|Def3|2.502849823971914|0.0022291987846739273|0.010050993325888885|1.0|0.9239527179573809|0.9240287652394259|0.008551228467928884|0.008551228467928884|2.4810561073995654|39.082155430627935|no
257700|3.5e-05|no|Def3|2.5029506308285705|0.0018698661681124126|0.014692338215650773|1.0|0.923998332640833|0.9240743343081945|0.008553211363489077|0.008553211363489077|2.4963085902935975|38.72246146313343|no
257760|3.5e-05|no|Def3|2.501634795244613|0.0003593744953475025|0.010132171273876436|1.0|0.924043919963684|0.9241198760437227|0.008555194255083443|0.008555194255083443|2.4853374768503875|38.61542416978982|no
257820|3.5e-05|no|Def3|2.501124273951536|-0.00028783996989156086|0.01649505320483379|1.0|0.9240894799423454|0.9241653904624054|0.008557177142712091|0.008557177142712091|2.4656017119651734|38.816758189109024|no
257880|3.5e-05|no|Def3|2.502990673833713|0.0009657766387919487|0.010357271248848453|1.0|0.9241350125932187|0.9242108775806279|0.008559160026374912|0.008559160026374912|2.5159547592229567|38.540299412366|no
257940|3.5e-05|no|Def3|2.503757461965319|0.0009355002572320691|0.008556138599857443|1.0|0.9241805179326958|0.9242563374147655|0.008561142906072017|0.008561142906072017|2.5280590937962497|38.541843241110854|no
258000|3.5e-05|no|Def3|2.506025907285166|0.00238445821324052|0.009498428996044658|1.0|0.9242259959771586|0.9243017699811837|0.008563125781803294|0.008563125781803294|2.5021764634682437|38.68164165659318|no
258060|3.5e-05|no|Def3|2.5056292459415577|0.002235069530822391|0.01144778261776229|1.0|0.924271446742979|0.9243471752962383|0.008565108653568854|0.008565108653568854|2.503703503849791|38.8369771478347|no
258120|3.5e-05|no|Def3|2.5059287697866313|-0.002101527512622413|0.014560462981291851|1.0|0.9243168702465194|0.9243925533762752|0.008567091521368697|0.008567091521368697|2.4800106512894198|38.69321566620523|no
258180|3.5e-05|no|Def3|2.5058473041554303|-0.003729564226337882|0.011775416881717722|1.0|0.9243622665041323|0.9244379042376305|0.008569074385202824|0.008569074385202824|2.517742581306768|38.468595149532014|no
258240|3.5e-05|no|Def3|2.5047011092768052|0.0012655049563873259|0.01003282317422495|1.0|0.9244076355321604|0.9244832278966305|0.008571057245071234|0.008571057245071234|2.4758618910654286|38.86697684601117|no
258300|3.5e-05|no|Def3|2.504449995718701|-0.001336101453338916|0.008234429724879113|1.0|0.9244529773469364|0.9245285243695918|0.008573040100973928|0.008573040100973928|2.5227244435130185|38.95719245384108|no
258360|3.5e-05|no|Def3|2.506148106163775|0.0007953874550008197|0.00902153276897635|1.0|0.9244982919647835|0.924573793672821|0.008575022952910905|0.008575022952910905|2.462592104885805|38.37469253472944|no
258420|3.5e-05|no|Def3|2.5028881041897337|-0.0013833642036433541|0.011924869208422197|1.0|0.9245435794020149|0.9246190358226151|0.008577005800882165|0.008577005800882165|2.5097964475444248|38.78331251853914|no
258480|3.5e-05|no|Def3|2.505009341421291|-0.0002655279414449746|0.007656746658425185|1.0|0.924588839674934|0.9246642508352613|0.008578988644887708|0.008578988644887708|2.4812916691563456|38.36774452681022|no
